nome	ncm	pai
navios-tanque	89.01.20.00	89.01.20
barcos frigoríficos, exceto os da subposição 8901. 20 (navios-tanque)	89.01.30.00	89.01.30
outras embarcações para o transporte de mercadorias ou para o transporte de pessoas e de mercadorias	89.01.90.00	89.01.90
barcos de pesca; navios-fábricas e outras embarcações para o tratamento ou conservação de produtos da pesca, de comprimento, de proa a popa, superior ou igual a 35 m	89.02.00.10	89.02.00
outros barcos de pesca; navios-fábricas e outras embarcações para o tratamento ou conservação de produtos da pesca	89.02.00.90	89.02.00
barcos infláveis	89.03.10.00	89.03.10
barcos a vela, mesmo com motor auxiliar	89.03.91.00	89.03.91
circuito impresso montado para telefonia, etc.	85.17.90.10	85.17.90
"mecanismo de impressão a ""laser"", etc, para aparelhos fac-símile"	85.17.90.91	85.17.90
bastidores e armações para aparelhos de telefonia/telegrafia	85.17.90.92	85.17.90
registradores/seletores para centrais automáticas telefônicas, etc	85.17.90.93	85.17.90
transdutores piezoelétricos para aparelhos telefônicos	85.17.90.94	85.17.90
outras partes para aparelhos de telefonia/telegrafia	85.17.90.99	85.17.90
microfones e seus suportes	85.18.10.00	85.18.10
piezelétricos próprios para aparelhos telefônicos	85.18.10.10	85.18.10
outros microfones e seus suportes	85.18.10.90	85.18.10
alto-falante (altifalante) único montado no seu receptáculo	85.18.21.00	85.18.21
alto-falantes (altifalantes) múltiplos montados no mesmo receptáculo	85.18.22.00	85.18.22
outros alto-falantes	85.18.29.00	85.18.29
piezelétricos próprios para aparelhos telefônicos	85.18.29.10	85.18.29
outros próprios para aparelhos telefônicos	85.18.29.90	85.18.29
fones de ouvido, mesmo combinados com um microfone, e conjuntos ou sortidos constituídos por um microfone e um ou mais alto-falantes (altifalantes)	85.18.30.00	85.18.30
amplificadores elétricos de audiofrequência	85.18.40.00	85.18.40
aparelhos elétricos de amplificação de som	85.18.50.00	85.18.50
partes de alto-falantes	85.18.90.10	85.18.90
partes de microfones, fones de ouvido, amplificadores, etc	85.18.90.90	85.18.90
outros condensadores fixos, com dielétrico de cerâmica, de camadas múltiplas	85.32.24.90	85.32.24
condensadores fixos com dielétrico de papel ou de plásticos, próprios para montagem em superfície (smd - surface mounted device)	85.32.25.10	85.32.25
outros condensadores fixos com dielétrico de papel ou de plásticos	85.32.25.90	85.32.25
outros condensadores fixos elétricos para montagem em superfície	85.32.29.10	85.32.29
outros condensadores fixos elétricos	85.32.29.90	85.32.29
condensadores variáveis ou ajustáveis, próprios para montagem em superfície (smd - surface mounted device), elétricos	85.32.30.10	85.32.30
outros condensadores variáveis ou ajustáveis, elétricos	85.32.30.90	85.32.30
partes de condensadores elétricos fixos, variáveis ou ajustáveis	85.32.90.00	85.32.90
resistências elétricas fixas de carbono, aglomeradas ou de camada	85.33.10.00	85.33.10
resistências elétricas fixas, para potência não superior a 20 w, de fio	85.33.21.10	85.33.21
resistências elétricas fixas, para potência não superior a 20 w, para montagem em superfície	85.33.21.20	85.33.21
outras resistências elétricas fixas, para potência não superior a 20 w	85.33.21.90	85.33.21
outras resistências elétricas fixas	85.33.29.00	85.33.29
potenciômetros para potência não superior a 20 w	85.33.31.10	85.33.31
outras resistências elétricas variáveis bobinadas para potência não superior a 20 w	85.33.31.90	85.33.31
outros potenciômetros	85.33.39.10	85.33.39
outras resistências elétricas variáveis bobinadas	85.33.39.90	85.33.39
termistores	85.33.40.11	85.33.40
varistores para uma tensão inferior ou igual a 1. 000 v	85.33.40.12	85.33.40
simulador de antenas para transmissores, potência >= 25 kw	85.43.89.50	85.43.89
outras máquinas e aparelhos elétricos com função própria	85.43.89.90	85.43.89
terminais de texto, operados com código de transmissão baudot, etc	85.43.89.91	85.43.89
outras máquinas e aparelhos elétricos com função própria	85.43.89.99	85.43.89
partes das máquinas ou aparelhos da subposição 8543. 70	85.43.90.10	85.43.90
partes de outras máquinas e aparelhos elétricos com função própria	85.43.90.90	85.43.90
fios de cobre para bobinar, isolados para usos elétricos (incluindo os envernizados ou oxidados anodicamente)	85.44.11.00	85.44.11
fios de alumínio para bobinar, isolados para usos elétricos (incluindo os envernizados ou oxidados anodicamente)	85.44.19.10	85.44.19
outros fios para bobinar, isolados para usos elétricos (incluindo os envernizados ou oxidados anodicamente)	85.44.19.90	85.44.19
cabos coaxiais e outros condutores elétricos coaxiais	85.44.20.00	85.44.20
jogos de fios para velas de ignição e outros jogos de fios dos tipos utilizados em quaisquer veículos	85.44.30.00	85.44.30
outros condutores elétricos munidos de peças de conexão, tensão <= 80 v	85.44.41.00	85.44.41
agulhas para suturas	90.18.32.20	90.18.32
outras agulhas	90.18.39.10	90.18.39
sondas, cateteres e cânulas, de borracha	90.18.39.21	90.18.39
outras câmeras de televisão	85.25.30.90	85.25.30
câmeras de vídeo de imagens fixas e outras camêras de vídeo	85.25.40.00	85.25.40
câmeras de video com três ou mais captadores de imagem	85.25.40.10	85.25.40
outras câmaras vídeo para captar imagens no espectro infravermelho	85.25.40.20	85.25.40
outras câmeras de vídeo	85.25.40.90	85.25.40
aparelho de radiofusão em am	85.25.50.11	85.25.50
aparelho de radiodifusão em fm	85.25.50.12	85.25.50
outros aparelhos de transmissão para radiodifusão	85.25.50.19	85.25.50
aparelho de televisão, de frequência superior a 7 ghz	85.25.50.21	85.25.50
aparelho de televisão, em banda uhf, de frequência superior ou igual a 2, 0 ghz e inferior ou igual a 2, 7 ghz, com potência de saída superior ou igual a 10 w e inferior ou igual a 100 w	85.25.50.22	85.25.50
aparelho de televisão, em banda uhf, com potência de saída superior a 10 kw	85.25.50.23	85.25.50
aparelho de televisão, em banda vhf, com potência de saída superior ou igual a 20 kw	85.25.50.24	85.25.50
outros aparelhos transmissores de televisão	85.25.50.29	85.25.50
aparelhos transmissores (emissores) que incorporem um aparelho receptor, de radiodifusão	85.25.60.10	85.25.60
aparelhos transmissores (emissores) que incorporem um aparelho receptor, de televisão, de frequência superior a 7 ghz	85.25.60.20	85.25.60
outros aparelhos transmissores com receptor de tv	85.25.60.90	85.25.60
câmeras de televisão, com três ou mais captadores de imagem	85.25.80.11	85.25.80
câmeras de televisão, com sensor de imagem a semicondutor tipo ccd, de mais de 490 x 580 elementos de imagem (pixels) ativos, sensíveis a intensidades de iluminação inferiores a 0, 20 lux	85.25.80.12	85.25.80
cartões munidos de um circuito integrado eletrônico	85.42.10.00	85.42.10
cartões incorporando 1 circuito integrado eletrônico	85.42.12.00	85.42.12
semicondutores de óxido metálico, tecnologia mos, não montados	85.42.13.10	85.42.13
memórias rom, prom, etc, tecnologia mos, montadas, para montagem em superfície	85.42.13.21	85.42.13
microprocessadores, tecnologia mos, montados, para montagem em superfície	85.42.13.22	85.42.13
microcontroladores, tecnologia mos, montados, para montagem em superfície	85.42.13.23	85.42.13
co-processadores, tecnologia mos, montados, para montagem em superfície	85.42.13.24	85.42.13
"semicondutores ""chip-set"", tecnologia mos, montados, para montagem em superfície"	85.42.13.25	85.42.13
outras memórias, tecnologia mos, montadas, para montagem em superfície	85.42.13.28	85.42.13
outros semicondutores, tecnologia mos, montados, para montagem em superfície	85.42.13.29	85.42.13
outras memórias rom, prom, etc, tecnologia mos, acesso <= 25 ns	85.42.13.91	85.42.13
outros microprocessadores, de óxido metálico, tecnologia mos	85.42.13.92	85.42.13
outros microcontroladores, de óxido metálico, tecnologia mos	85.42.13.93	85.42.13
outros co-processadores, de óxido metálico, tecnologia mos	85.42.13.94	85.42.13
"outros semicondutores ""chip-set"", de óxido metálico, tecnologia mos"	85.42.13.95	85.42.13
outras memórias de óxido metálico, tecnologia mos	85.42.13.98	85.42.13
outras partes e acessórios de carrocerias para veículos automóveis	87.08.29.99	87.08.29
"guarnições de freios, montadas, para tratores e ""dumpers"""	87.08.30.11	87.08.30
guarnições de freios, montadas, para veículos automóveis	87.08.30.19	87.08.30
outros freios e partes, para tratores/veículos automóveis	87.08.30.90	87.08.30
"guarnições de freios montadas para ""dumpers"" e tratores"	87.08.31.10	87.08.31
guarnições de freios montadas para outros veiculos automóveis	87.08.31.90	87.08.31
outros freios e suas partes, para tratores/veículos automóveis	87.08.39.00	87.08.39
"caixas de marchas para ""dumpers""/tratores, exceto rodoviários"	87.08.40.10	87.08.40
"servo-assistidas, próprias para torques de entrada superiores ou iguais a 750 nm, de tratores/""dumpers"""	87.08.40.11	87.08.40
"outras caixas de marchas para tratores ou ""dumpers"""	87.08.40.19	87.08.40
outras caixas de marchas	87.08.40.80	87.08.40
partes de caixas de marchas	87.08.40.90	87.08.40
"eixos de transmissão com diferencial para ""dumpers""/tratores"	87.08.50.10	87.08.50
eixos com diferencial com capacidade de suportar cargas superiores ou iguais a 14. 000 kg, redutores planetários nos extremos e dispositivo de freio incorporado, do tipo dos utilizados em veículos da subposição 8704. 10	87.08.50.11	87.08.50
"eixos e partes, exceto de transmissão, para tratores/""dumpers"""	87.08.50.12	87.08.50
"eixos de transmissão com diferencial para ""dumpers""/tratores"	87.08.50.19	87.08.50
eixos de transmissão com diferencial para veículos automóveis	87.08.50.80	87.08.50
cateteres de poli(cloreto de vinila), para embolectomia arterial	90.18.39.22	90.18.39
cateteres de poli(cloreto de vinila), para termodiluição	90.18.39.23	90.18.39
cateteres intravenosos periféricos, de poliuretano ou de copolímero de etileno-tetrafluoretileno (etfe)	90.18.39.24	90.18.39
outras sondas, catéteres e cânulas	90.18.39.29	90.18.39
lancetas para vacinação e cautérios	90.18.39.30	90.18.39
outros instrumentos semelhantes a seringas, agulhas, catéteres, etc	90.18.39.90	90.18.39
artigo para fístula arteriovenosa, composto de agulha, base de fixação tipo borboleta, tubo plástico com conector e obturador	90.18.39.91	90.18.39
outros instrumentos semelhantes a seringas, agulhas, catéteres, etc	90.18.39.99	90.18.39
aparelhos dentários de brocar, mesmo combinados numa base comum com outros equipamentos dentários	90.18.41.00	90.18.41
brocas para odontologia, de carboneto de tungstênio (volfrâmio)	90.18.49.11	90.18.49
brocas para odontologia, de aço-vanádio	90.18.49.12	90.18.49
brocas para odontologia, de outras matérias	90.18.49.19	90.18.49
limas para odontologia	90.18.49.20	90.18.49
"aparelhos operando por ""laser"" para tratamento bucal"	90.18.49.30	90.18.49
aparelhos que operem por projeção cinética de partículas, para tratamento bucal	90.18.49.40	90.18.49
pilotos automáticos para navegação aérea ou espacial	90.14.20.20	90.14.20
inclinômetros para navegação aérea ou espacial	90.14.20.30	90.14.20
outros instrumentos e aparelhos para navegação aérea ou espacial	90.14.20.90	90.14.20
sondas acústicas (ecobatímetros) ou de ultrassom (sonar e semelhantes)	90.14.80.10	90.14.80
outros aparelhos e instrumentos para navegação	90.14.80.90	90.14.80
partes e acessórios para instrumentos e aparelhos para navegação	90.14.90.00	90.14.90
telêmetros	90.15.10.00	90.15.10
teodolitos e taqueômetros, com sistema de leitura por meio de prisma ou micrômetro óptico e precisão de leitura de 1 segundo	90.15.20.10	90.15.20
outros teodolitos e taqueômetros	90.15.20.90	90.15.20
níveis	90.15.30.00	90.15.30
instrumentos e aparelhos de fotogrametria	90.15.40.00	90.15.40
molinetes hidrométricos	90.15.80.10	90.15.80
aparelho transmissor digital de voz/dados, operação em banda c, ku, l ou s	85.25.20.13	85.25.20
outros aparelhos transmissores/receptores de telecomunicação satélite	85.25.20.19	85.25.20
aparelhos transmissores/receptores de telefonia celular, para estação base	85.25.20.21	85.25.20
terminais portáteis de telefonia celular	85.25.20.22	85.25.20
terminais fixos de telefonia celular, sem fonte de energia	85.25.20.23	85.25.20
terminais moveis de telefonia celular, para veículos automóveis	85.25.20.24	85.25.20
outros aparelhos transmissores/receptores de telefonia celular	85.25.20.29	85.25.20
aparelhos transmissores/receptores do tipo modulador-demodulador	85.25.20.30	85.25.20
aparelhos transmissores/receptores de radiodifusão	85.25.20.41	85.25.20
aparelhos transmissores/receptores de televisão, frequência > 7 ghz	85.25.20.42	85.25.20
outros aparelhos transmissores/receptores de televisão	85.25.20.49	85.25.20
aparelhos transmissores/receptores de sistema troncalizado para estação central	85.25.20.51	85.25.20
terminais portáteis de sistema troncalizado	85.25.20.52	85.25.20
terminais fixos de sistema troncalizado, sem fonte de energia	85.25.20.53	85.25.20
terminais móveis de sistema troncalizado para veículos automóveis	85.25.20.54	85.25.20
outros aparelhos transmissores/receptores de sistema troncalizado	85.25.20.59	85.25.20
aparelhos transmissores/receptores de radiotelefonia, analógico, portátil, etc.	85.25.20.61	85.25.20
transistores, exceto os fototransistores, com capacidade de dissipação inferior a 1 w, não montados	85.41.21.10	85.41.21
transistores, exceto os fototransistores, com capacidade de dissipação inferior a 1 w, montados, próprios para montagem em superfície (smd - surface mounted device)	85.41.21.20	85.41.21
outros transistores com capacidade de dissipação < 1 w, exceto os fototransistores	85.41.21.90	85.41.21
transistores com capacidade de dissipação < 1 w, com junção heterogênea	85.41.21.91	85.41.21
outros transistores com capacidade de dissipação < 1 w, exceto os fototransistores	85.41.21.99	85.41.21
outros transistores, não montados, exceto os fototransistores	85.41.29.10	85.41.29
outros transistores, montados, exceto os fototransistores	85.41.29.20	85.41.29
tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, não montados, de intensidade de corrente inferior ou igual a 3 a	85.41.30.11	85.41.30
outros tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, não montados	85.41.30.19	85.41.30
tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, montados, de intensidade de corrente inferior ou igual a 3 a	85.41.30.21	85.41.30
outros tiristores, diacs e triacs, exceto os dispositivos fotossensíveis, montados	85.41.30.29	85.41.30
diodos emissores de luz (led), exceto diodos laser, não montados	85.41.40.11	85.41.40
diodos laser não montados	85.41.40.12	85.41.40
